video_id,video_title,video_url,type_name,cid,video_time,redis_task_id,is_download,add_time
48392986,双向暗恋果然是最美好的！！！,https://www.bilibili.com/video/av48392986,影视|影视剪辑|电视剧,84760065,100,,f,2019/6/5
48395321,【两版新白】小青遇见白素贞，初化女身！一样娇俏可爱！,https://www.bilibili.com/video/av48395321,影视|影视剪辑|古装,84752882,204,,f,2019/6/5
48396808,《沙赞》观后感，小屁孩逗逼风的DC，你适应了嘛？,https://www.bilibili.com/video/av48396808,影视|影视杂谈|漫威,84766782,235,,f,2019/6/5
48405026,【日本上世纪女优混剪】一夜樱花风吹雪，琉璃灯下忆旧颜,https://www.bilibili.com/video/av48405026,影视|影视剪辑|古装,84776767,218,,f,2019/6/5
48421394,一个神奇的推销员，不仅能推销产品给吸血鬼，还差点把他给逼疯,https://www.bilibili.com/video/av48421394,影视|影视杂谈|电影,84806379,147,,f,2019/6/5
48429127,【新白娘子传奇】小青X法海 || 不负如来不负卿，皈依青姑娘,https://www.bilibili.com/video/av48429127,影视|影视剪辑|古装,84819345,277,,f,2019/6/5
48448346,复联4：寡姐终于带来好消息！钢铁侠将会在《复联4》举办婚礼？,https://www.bilibili.com/video/av48448346,影视|影视杂谈|漫威,84850813,89,,f,2019/6/5
48468968,嘉嫔为了再次怀孕，又一次跳朝鲜舞,https://www.bilibili.com/video/av48468968,影视|影视剪辑|古装,84885057,92,,f,2019/6/5
48496754,退伍老兵被陷害后开始反击，只怪对手太年轻，直接被老兵一窝端《侠探杰克》,https://www.bilibili.com/video/av48496754,影视|影视杂谈|影评,84929864,297,,f,2019/6/5
48570540,【巍澜·朱白】（有车HE）《世纪末》| 生日贺礼第一弹  记得看到最后,https://www.bilibili.com/video/av48570540,影视|影视剪辑|电视剧,85066614,178,,f,2019/6/5
48584155,小伙失去四肢，沦为赚钱工具，活得不如鸡,https://www.bilibili.com/video/av48584155,影视|影视杂谈|经典,85071773,176,,f,2019/6/5
50549586,她是漫威最特殊的女英雄，能随意穿墙和隐身，却深受量子领域危害,https://www.bilibili.com/video/av50549586,影视|影视杂谈|漫威,88498029,224,,f,2019/6/5
50557063,一个数据偏离了轨道想要自杀，在尝试几千次后，他发现自己死不了,https://www.bilibili.com/video/av50557063,影视|影视杂谈|电影,88509266,177,,f,2019/6/5
50566767,【罗云熙丨润玉】你是A破次元的天外来客丨燃向踩点丨E.T.,https://www.bilibili.com/video/av50566767,影视|影视剪辑|影视剪辑,88525756,280,,f,2019/6/5
50569312,【黎姿】女神盛世美颜~~无人如你逗留我思潮上,https://www.bilibili.com/video/av50569312,影视|影视剪辑|影视剪辑,88532867,217,,f,2019/6/5
50575190,【舔颜向】【竖屏】当桃花眼遇上小鹿眸，绝美颜霸cp入股不亏(东宫衍生)(陈星旭/彭小苒),https://www.bilibili.com/video/av50575190,影视|影视剪辑|电视剧,88537294,174,,f,2019/6/5
50575241,小伙娶了全村最荡的女孩，被村民们嫌弃，最终他们用命证明爱情！,https://www.bilibili.com/video/av50575241,影视|影视杂谈|电影解说,88532658,164,,f,2019/6/5
50581086,【钢铁侠/罗伯特唐尼/催泪向】最后《In the End》,https://www.bilibili.com/video/av50581086,影视|影视剪辑|经典,88553178,277,,f,2019/6/5
50589858,【周海媚·美颜暴击】惊艳时光的美人?心动的感觉‖赠：菜菜,https://www.bilibili.com/video/av50589858,影视|影视剪辑|影视剪辑,88568592,187,,f,2019/6/5
50598978,石原里美 十元现场表演泡澡。。。。这姿势。。。。。原谅我不厚道。。但也真的很污啊,https://www.bilibili.com/video/av50598978,影视|影视剪辑|影视剪辑,88585120,152,,f,2019/6/5
50599250,【旧作重传】【杨幂个人舔屏向】江湖笑,https://www.bilibili.com/video/av50599250,影视|影视剪辑|古装,88585789,256,,f,2019/6/5
50606612,【磊千】【吴磊×易烊千玺】 △▼ 夜 访 吸 血 鬼 | 赠：cavilee,https://www.bilibili.com/video/av50606612,影视|影视剪辑|影视剪辑,88596981,86,,f,2019/6/5
50621370,【钢铁侠】真正的英雄 永远不会落幕(Iron man Forever),https://www.bilibili.com/video/av50621370,影视|影视剪辑|影视剪辑,88622359,171,,f,2019/6/5
50624219,复联4以凡人之力比肩神明的唯一女性，也是最悲哀的超级英雄,https://www.bilibili.com/video/av50624219,影视|影视杂谈|漫威,88630635,234,,f,2019/6/5
50625899,揭秘网红不为之人的一面，拍照充排面，为出名甘愿掏空钱包,https://www.bilibili.com/video/av50625899,影视|影视杂谈|电影,88596852,283,,f,2019/6/5
50628206,【1080/高燃混剪/钢铁侠】血肉之躯，钢铁之心，以人之力，比肩神明！十年终落幕，无悔入漫威！,https://www.bilibili.com/video/av50628206,影视|影视剪辑|影视剪辑,88634425,230,,f,2019/6/5
50636225,日本研究出巨大化士兵，力大无穷，一上战场就怕死逃跑,https://www.bilibili.com/video/av50636225,影视|影视杂谈|经典,88649818,205,,f,2019/6/5
50645583,漫威80年起落沉浮堪比大片，简直太励志了，这复联4真是活该赚钱啊,https://www.bilibili.com/video/av50645583,影视|影视杂谈|电影解说,88651710,294,,f,2019/6/5
50647616,为什么说初代蜘蛛侠是无法超越的经典？跟荷兰弟一对比就知道了！,https://www.bilibili.com/video/av50647616,影视|影视杂谈|漫威,88670714,121,,f,2019/6/5
50649043,我是大哥大高能片段集合,https://www.bilibili.com/video/av50649043,影视|影视剪辑|影视剪辑,88672719,158,,f,2019/6/5
50672401,【美队2】“九头蛇万岁”名场面,https://www.bilibili.com/video/av50672401,影视|影视剪辑|影视剪辑,88711342,229,,f,2019/6/5
50673245,肯德基鸡鸡母亲节演出骚的突破天际,https://www.bilibili.com/video/av50673245,广告|搞笑,88713216,60,,f,2019/6/5
50684746,【钢铁侠混剪】托尼斯塔克-你有颗温暖的心,https://www.bilibili.com/video/av50684746,影视|影视剪辑|经典,88728105,243,,f,2019/6/5
50694970,励志思考：人生五味杂陈 有人细细品味 有人度日如年 愿我们回首过往 无愧于年轻的那个少年,https://www.bilibili.com/video/av50694970,影视|影视剪辑|经典,88749570,199,,f,2019/6/5
50714760,衔接《复联4》，蜘蛛侠去欧洲旅游，被神盾局局长叫走，穿上黑色战衣,https://www.bilibili.com/video/av50714760,影视|影视杂谈|漫威,88787615,222,,f,2019/6/5
50729428,君子报仇十年不晚，男子被害入狱10年，出狱5天就干掉所有仇人！,https://www.bilibili.com/video/av50729428,影视|影视杂谈|电影,88816936,276,,f,2019/6/5
50730117,【HIStory3圈套/立克cp】他的眼睛在说爱你（正剧前六集+预告高甜混剪）,https://www.bilibili.com/video/av50730117,影视|影视剪辑|影视剪辑,88817634,81,,f,2019/6/5
50731985,【钢铁侠混剪】爱你3000遍！托尼斯塔克有颗温暖的心,https://www.bilibili.com/video/av50731985,影视|影视剪辑|影视剪辑,88818468,202,,f,2019/6/5
50733223,【漫威/混剪/1080p/转载】十一年，细数那些在荧幕上漫威带给我们的感动与激情。,https://www.bilibili.com/video/av50733223,影视|影视剪辑|影视剪辑,88822906,185,,f,2019/6/5
50742157,一个被灭霸吊打的男人,https://www.bilibili.com/video/av50742157,影视|影视杂谈|漫威,88840722,128,,f,2019/6/5
50747151,【复联4首映之夜/尖叫/炸裂】up主自制剪辑的视频被用到电影院里时现场观众反应。,https://www.bilibili.com/video/av50747151,影视|影视剪辑|影视剪辑,88847810,298,,f,2019/6/5
50748505,《伤》【中文翻唱believer（已授权）】超高燃 全程踩点 百部电影美剧高能混剪,https://www.bilibili.com/video/av50748505,影视|影视剪辑|影视剪辑,88852160,203,,f,2019/6/5
50751597,灭霸完虐雷神美队和惊奇队长，为何在绯红女巫面前毫无反抗之力？,https://www.bilibili.com/video/av50751597,影视|影视杂谈|漫威,88858199,126,,f,2019/6/5
50752734,黑道传奇——汤姆·哈迪高燃混剪,https://www.bilibili.com/video/av50752734,影视|影视剪辑|经典,88859433,196,,f,2019/6/5
50753749,【盾佩】说好的那支舞，她等太久了，这一次，我真的不能再迟到了。,https://www.bilibili.com/video/av50753749,影视|影视剪辑|影视剪辑,88862037,130,,f,2019/6/5
50755705,【金材昱】你的老公朴正宇喊你在线数穿搭~,https://www.bilibili.com/video/av50755705,影视|影视剪辑|影视剪辑,88863978,207,,f,2019/6/5
50762952,【哥谭小丑】舒适踩点向！卡梅隆·莫纳汉之最年轻的joker！帅死个人！,https://www.bilibili.com/video/av50762952,影视|影视剪辑|影视剪辑,90842423,190,,f,2019/6/5
50765735,【混剪/女性】曾经，我想成为,https://www.bilibili.com/video/av50765735,影视|影视剪辑|影视剪辑,88881386,216,,f,2019/6/5
50776084,双语钢铁侠：《复联4》最后8分钟是漫威电影史上最好的8分钟_x264,https://www.bilibili.com/video/av50776084,影视|影视杂谈|漫威,88900561,137,,f,2019/6/5
50806380,【钢铁侠个人向】 托尼 · 斯塔克有一颗温柔的心 【混剪】,https://www.bilibili.com/video/av50806380,影视|影视剪辑|影视剪辑,88955028,215,,f,2019/6/5
50814390,【龙妈×马王】【权力的游戏】你曾许我铁王座||当太阳西升东落，当江河干涸山脉崩塌，回来吧我的日和星||日月星辰||Game of Thrones||you,https://www.bilibili.com/video/av50814390,影视|影视剪辑|影视剪辑,88966373,299,,f,2019/6/5
50814949,【有剧透】脑洞《复联4》里能干掉灭霸的其他11种方法,https://www.bilibili.com/video/av50814949,影视|影视杂谈|漫威,88969390,187,,f,2019/6/5
50817699,复联4：最不合理的地方，小蜘蛛的同学们五年后为何还在读高中！,https://www.bilibili.com/video/av50817699,影视|影视杂谈|漫威,88976610,134,,f,2019/6/5
50827389,《普罗米修斯》删减片段：人类与幸存工程师完整对话 - 幸存工程师因何对人类发怒,https://www.bilibili.com/video/av50827389,影视|影视杂谈|科幻,88995236,228,,f,2019/6/5
50832978,一部令人慨叹的欧洲电影，将人性的卑劣呈现得淋漓尽致！,https://www.bilibili.com/video/av50832978,影视|影视杂谈|爱情,89004336,235,,f,2019/6/5
50835184,《复仇者联盟4》奇异博士「那个手势」隐藏意义！剧情解析_超粒方,https://www.bilibili.com/video/av50835184,影视|影视杂谈|漫威,89010083,269,,f,2019/6/5
50837001,真实事件改编，母亲拍片都带着女儿，一步一步毁了她——《我的小公主》,https://www.bilibili.com/video/av50837001,影视|影视杂谈|剪辑,89013439,207,,f,2019/6/5
50837580,疯了！肯德基上校居然扛着品如衣柜出演母亲节广告！简直就是基中之霸！@红烧油兔字幕组,https://www.bilibili.com/video/av50837580,广告|脑洞,89014900,118,,f,2019/6/5
50843751,9件关于“权游”的真实趣事,https://www.bilibili.com/video/av50843751,影视|影视杂谈|影视剪影,88977439,176,,f,2019/6/5
50847849,男孩敲多了键盘，手指变得软如泥，需要放进冰箱后才能使用,https://www.bilibili.com/video/av50847849,影视|影视杂谈|爱情,89034364,192,,f,2019/6/5
50848289,复联4：为什么放着雷神惊奇队长不用，非要让钢铁侠打响指？,https://www.bilibili.com/video/av50848289,影视|影视杂谈|漫威,89035399,144,,f,2019/6/5
50858451,钢铁侠复联4托尼有颗温暖的心,https://www.bilibili.com/video/av50858451,影视|影视剪辑|经典,89049746,194,,f,2019/6/5
50859644,【美队再见/纪念混剪】世上再无美国队长,https://www.bilibili.com/video/av50859644,影视|影视剪辑|经典,89054590,219,,f,2019/6/5
50862631,《复联》舞蹈鬼才星爵出场 ，别人眼中戴耳机听歌的你,https://www.bilibili.com/video/av50862631,影视|影视剪辑|影视剪辑,89078911,162,,f,2019/6/5
50864504,【科幻Fans】《阴阳魔界》之《梦中情人》，画家以为家里有贼，却不知是笔下女主角变成真人，在向自己报恩,https://www.bilibili.com/video/av50864504,影视|影视杂谈|科幻,89063575,297,,f,2019/6/5
50869058,可口可乐在2013年推出的广告，时隔6年依然难以超越。。。,https://www.bilibili.com/video/av50869058,广告|短片,89071913,61,,f,2019/6/5
50876528,【权游|夜王】缅怀千古哑帝之《向天再借五百年》,https://www.bilibili.com/video/av50876528,影视|影视剪辑|影视剪辑,89084660,196,,f,2019/6/5
50882804,【流浪地球 x This World】当我不用望远镜就能看到木星,https://www.bilibili.com/video/av50882804,影视|影视剪辑|影视剪辑,89093867,233,,f,2019/6/5
50883397,小伙穿越回1亿年前，踩死了只蝴蝶，导致人类文明差点消失！,https://www.bilibili.com/video/av50883397,影视|影视杂谈|影评,89094816,243,,f,2019/6/5
50889829,【1080P/漫威/踩点衔接向】全程高能！让人极度舒适的踩点衔接盛宴,https://www.bilibili.com/video/av50889829,影视|影视剪辑|影视剪辑,89105258,208,,f,2019/6/5
50891435,【HP/FB】【霍格沃茨大战】【周年纪念版】我们从未离开,https://www.bilibili.com/video/av50891435,影视|影视剪辑|经典,89100849,295,,f,2019/6/5
50894761,起风了：钢铁侠版，虐心填词向！爱你三千遍！,https://www.bilibili.com/video/av50894761,影视|影视剪辑|影视剪辑,89115561,236,,f,2019/6/5
50910239,【老炮电影】当平时用的肥皂，变成了自己的女朋友,https://www.bilibili.com/video/av50910239,影视|影视杂谈|影评杂谈,89133859,281,,f,2019/6/5
50915058,官方解释！复联4引出大量平行宇宙！,https://www.bilibili.com/video/av50915058,影视|影视杂谈|漫威,89146316,214,,f,2019/6/5
50924100,美女被骗去送箱子，结果因为吸收了箱子里的东西，身体发生变异,https://www.bilibili.com/video/av50924100,影视|影视剪辑|经典,89167244,280,,f,2019/6/5
50925554,男孩为了证明自己是亚瑟王，从浴缸里唤醒一把宝剑，开始拯救世界,https://www.bilibili.com/video/av50925554,影视|影视剪辑|经典,89169385,295,,f,2019/6/5
50928302,《复联4》钢铁侠的牺牲早在多年前就已经注定，老年美队的盾牌从何而来？,https://www.bilibili.com/video/av50928302,影视|影视杂谈|漫威,89173473,272,,f,2019/6/5
50932277,【复联特效】去掉特效后的美国队长2冬兵战士，寡姐跑的像个快乐的大傻子,https://www.bilibili.com/video/av50932277,影视|影视剪辑|影视剪辑,89181643,231,,f,2019/6/5
50932609,【极恶次元混剪】你从未见过真正的恶魔,https://www.bilibili.com/video/av50932609,影视|影视剪辑|编辑推荐,89177059,145,,f,2019/6/5
50937348,【1080/漫威/钢铁侠混剪】爱你3000遍，始于钢铁侠，终于钢铁侠！,https://www.bilibili.com/video/av50937348,影视|影视剪辑|经典,89189068,229,,f,2019/6/5
50944732,危险的西装暴徒 枪声混剪，约翰·威克 基努里维斯 疾速追杀  疾速特攻,https://www.bilibili.com/video/av50944732,影视|影视剪辑|影视剪辑,89203896,158,,f,2019/6/5
50948385,复仇者联盟全系列，十年漫威终落幕，此生无悔入漫威！,https://www.bilibili.com/video/av50948385,影视|影视剪辑|影视剪辑,89211707,183,,f,2019/6/5
50951347,德善要是嫁到狗焕家也是够欢乐的（豹女士可能会疯）,https://www.bilibili.com/video/av50951347,影视|影视剪辑|影视剪辑,89214772,95,,f,2019/6/5
50951886,未来人类都成了奶牛，肉质好的被做成牛排，而奶质优的都去了这里,https://www.bilibili.com/video/av50951886,影视|影视杂谈|科幻,89217507,121,,f,2019/6/5
50955845,【漫威终章 | 最强集结】复仇者最后的暴怒,https://www.bilibili.com/video/av50955845,影视|影视剪辑|编辑推荐,89312263,135,,f,2019/6/5
50962779,【金材昱】【金材欲】女大学生激情剪辑南韩第一病娇茅台酒,https://www.bilibili.com/video/av50962779,影视|影视剪辑|电视剧,89234367,249,,f,2019/6/5
50985958,女孩养了一只大白狮当宠物，别人都不敢靠近，一部温情动物电影,https://www.bilibili.com/video/av50985958,影视|影视杂谈|影评,89250128,231,,f,2019/6/5
50993873,14岁女孩是万众瞩目的太子妃，可她只会花钱，国库的钱都不够花,https://www.bilibili.com/video/av50993873,影视|影视剪辑|经典,89289217,218,,f,2019/6/5
50995219,权游热线又来啦！八卦还是剧情？ 姗莎二丫小剥皮在线告诉您（中文字幕）「吉米鸡毛秀」『权力的游戏』,https://www.bilibili.com/video/av50995219,影视|影视杂谈|搞笑,89290749,114,,f,2019/6/5
51004137,【哥谭企鹅人混剪】哥谭是我的城市，我不会把它交给一个穿成蝙蝠的男人！有谁还记得我十年前为哥谭付出了多少？,https://www.bilibili.com/video/av51004137,影视|影视剪辑|电视剧,89306208,235,,f,2019/6/5
51004366,[新铁石心肠]17集sila带领众姐妹收房，继母被气哭发誓要sila好看,https://www.bilibili.com/video/av51004366,影视|影视剪辑|影视剪辑,89306879,250,,f,2019/6/5
51005069,【1080/钢铁侠个人/混剪】前方高能！骚气与欢快的踩点视觉盛宴，外刚内柔的霸道总裁风,https://www.bilibili.com/video/av51005069,影视|影视剪辑|影视剪辑,89307338,230,,f,2019/6/5
51025631,比蚊子还烦的话唠，把杀手逼到自尽，最后还被送进精神病院,https://www.bilibili.com/video/av51025631,影视|影视杂谈|搞笑,89325247,250,,f,2019/6/5
51039520,【黑寡妇混剪】我曾经一无所有，现在我拥有了这个家,https://www.bilibili.com/video/av51039520,影视|影视剪辑|编辑推荐,89352664,184,,f,2019/6/5
51043667,【漫威/锤基】对不起，丢了你,https://www.bilibili.com/video/av51043667,影视|影视剪辑|编辑推荐,89371425,129,,f,2019/6/5
51053086,泪燃励志：不要离开我 我需要钱 我需要你 我...如果我有梦想 就应该去守护它啊,https://www.bilibili.com/video/av51053086,影视|影视剪辑|影视剪辑,89386269,134,,f,2019/6/5
51064433,欧美群像 ?Bad Guy,https://www.bilibili.com/video/av51064433,影视|影视剪辑|影视剪辑,89404964,76,,f,2019/6/5
51064721,"【I am lron man|混剪】I miss you,何止3000遍。",https://www.bilibili.com/video/av51064721,影视|影视剪辑|经典,89406651,224,,f,2019/6/5
51070656,【星期五】钢铁纪元（上）：遇见过去的自己,https://www.bilibili.com/video/av51070656,影视|影视杂谈|漫威,89413306,248,,f,2019/6/5
51081668,曾经陪你看钢铁侠的那个人还在吗,https://www.bilibili.com/video/av51081668,影视|影视剪辑|影视剪辑,89435275,150,,f,2019/6/5
51083161,【李丽珍】神级初恋颜 | 可爱的一个初恋?,https://www.bilibili.com/video/av51083161,影视|影视剪辑|经典,89431058,202,,f,2019/6/5
51093946,【洛基个人向混剪/剧情//台词】Farewell,https://www.bilibili.com/video/av51093946,影视|影视剪辑|编辑推荐,89453768,198,,f,2019/6/5
51101743,【请回答1988】正峰一家搞笑日常,https://www.bilibili.com/video/av51101743,影视|影视剪辑|影视剪辑,89468878,115,,f,2019/6/5
51139932,【托尼×小辣椒】这才是属于托尼小辣椒的结局,https://www.bilibili.com/video/av51139932,影视|影视剪辑|影视剪辑,89534590,257,,f,2019/6/5
51142269,当漫威英雄没了特效之后..好像..有点..尬..哈哈哈哈哈,https://www.bilibili.com/video/av51142269,影视|影视剪辑|经典,89536371,279,,f,2019/6/5
51153266,【欧美影视混剪】what is……real？,https://www.bilibili.com/video/av51153266,影视|影视剪辑|影视剪辑,89555681,96,,f,2019/6/5
51153638,【杀死伊芙 Killing Eve】用首Bad guy剪辑变态杀手小姐姐 Villanelle个人剪辑,https://www.bilibili.com/video/av51153638,影视|影视剪辑|电视剧,89555716,232,,f,2019/6/5
51155441,感受一下王者之狙，让你知道什么叫所向披靡。,https://www.bilibili.com/video/av51155441,影视|影视剪辑|影视剪辑,89560551,161,,f,2019/6/5
51184048,小伙在抓毒蜘蛛的时候，被蜘蛛咬了一口，却阴差阳错变成了吸血鬼,https://www.bilibili.com/video/av51184048,影视|影视杂谈|科幻,89609638,283,,f,2019/6/5
51202311,复联群英读童书！然鹅，读书会秒变成甩锅大会...,https://www.bilibili.com/video/av51202311,影视|影视杂谈|漫威,89634065,229,,f,2019/6/5
51213171,科学家把人类缩小20倍后，人人都变了土豪，一颗白菜就能吃一年,https://www.bilibili.com/video/av51213171,影视|影视杂谈|爱情,89658912,269,,f,2019/6/5
25136244,回家后睡前大小保养事 bedtime skincare routine,https://www.bilibili.com/video/av25136244,时尚|美妆|护肤,42572969,273,,f,2019/6/5
25146629,巴西门将阿利松踩气球遭神P图，一脚踩下去没想到被反弹上天了,https://www.bilibili.com/video/av25146629,生活|运动|世界杯,42595321,79,,f,2019/6/5
25147843,豪门盛宴-年少不懂克里斯蒂亚诺,https://www.bilibili.com/video/av25147843,生活|运动|世界杯,42597412,252,,f,2019/6/5
25174606,九十年代港星复古妆容 | 叶凡华Filya,https://www.bilibili.com/video/av25174606,时尚|美妆|化妆技巧,42665063,220,,f,2019/6/5
25185573,【上班族的便当】-把牛肉炒出牛排味，又香又嫩！,https://www.bilibili.com/video/av25185573,生活|美食圈|料理制作,42690509,117,,f,2019/6/5
25185758,【上班族的便当】-没肉没海鲜，这菜照样香喷喷！,https://www.bilibili.com/video/av25185758,生活|美食圈|料理制作,42690960,106,,f,2019/6/5
25193438,铿锵玫瑰！中国女足成为首支杀入2019法国世界杯的球队！,https://www.bilibili.com/video/av25193438,生活|运动|世界杯,42707730,86,,f,2019/6/5
25214037,Q弹滑嫩高颜值的水晶蒸饺，吃完保你彻底沦陷！,https://www.bilibili.com/video/av25214037,生活|美食圈|小吃,42751740,92,,f,2019/6/5
25218925,2016比基尼试穿分享丨2016 BIKINI COLLECTION - TRY ON HAUL,https://www.bilibili.com/video/av25218925,时尚|服饰|潮流,42761466,259,,f,2019/6/5
25221161,中短发女孩的简单盘发，夏天再也不怕热了！,https://www.bilibili.com/video/av25221161,时尚|美妆|发型,42764149,104,,f,2019/6/5
25229047,【世界杯】16粒神扑，惊艳四座,https://www.bilibili.com/video/av25229047,生活|运动|世界杯,42782623,185,,f,2019/6/5
25229652,【世界杯】11粒绝杀进球，热血澎湃！,https://www.bilibili.com/video/av25229652,生活|运动|世界杯,42783608,232,,f,2019/6/5
25247320,【vikk】少女感夏日连衣裙穿搭 | SUMMER DRESS LOOKBOOK,https://www.bilibili.com/video/av25247320,时尚|服饰|种草,42822976,211,,f,2019/6/5
48618357,【谷阿莫】5分钟看完2019教你怎么毁掉车手生涯的电影《飞驰人生》,https://www.bilibili.com/video/av48618357,影视|影视杂谈|搞笑,85125613,300,,f,2019/6/5
48650018,穷人每天喝免费的牛奶，还以为捡了便宜，没想到贵族女人的洗澡水,https://www.bilibili.com/video/av48650018,影视|影视杂谈|经典,85196184,99,,f,2019/6/5
48652896,【法SKAM/Elu】怕黑的男孩|EyeFuck|撩神X天使高甜剧情向混剪Eliott&Lucas,https://www.bilibili.com/video/av48652896,影视|影视剪辑|电视剧,85198964,238,,f,2019/6/5
48660894,《泰囧》一点不囧，拍给所有人的国产喜剧片,https://www.bilibili.com/video/av48660894,影视|影视杂谈|搞笑,85213045,270,,f,2019/6/5
48671129,【罗云熙/润玉】帧帧名画（7）魔界玉/凡间玉,https://www.bilibili.com/video/av48671129,影视|影视剪辑|古装,85230632,223,,f,2019/6/5
48701722,他学完中国功夫，进监狱后成了王者！,https://www.bilibili.com/video/av48701722,影视|影视杂谈|吐槽,85284484,270,,f,2019/6/5
48704228,复联中唯一的神射手：鹰眼，原来身世这么悲惨！,https://www.bilibili.com/video/av48704228,影视|影视杂谈|漫威,85288191,291,,f,2019/6/5
48710121,漫威最佳防剧透员工——黑豹！第一个把记者逼疯的演员！,https://www.bilibili.com/video/av48710121,影视|影视杂谈|漫威,85298441,107,,f,2019/6/5
48727998,男子冰冻36年，结果世界已高度文明，连夫妻作业都只能戴头盔完成！,https://www.bilibili.com/video/av48727998,影视|影视杂谈|科幻,85330351,238,,f,2019/6/5
48734734,小伙捡6只兔子回家，第二天全变成6个姑娘，从此每天身心俱疲,https://www.bilibili.com/video/av48734734,影视|影视杂谈|影评,85343244,255,,f,2019/6/5
48736444,【白蛇】同是幻化人形，鞠婧祎穿了衣服，杨紫编了头发，只有她原汁原味,https://www.bilibili.com/video/av48736444,影视|影视剪辑|古装,85346924,259,,f,2019/6/5
48768661,外星女王用一把绿色神剑，刺穿了超人的身体，却发现她不是超人！,https://www.bilibili.com/video/av48768661,影视|影视杂谈|科幻,85401308,202,,f,2019/6/5
48802441,【暴躁解说】谁说M16就不能拿来打鬼子了？,https://www.bilibili.com/video/av48802441,影视|影视杂谈|影视剪影,85456922,163,,f,2019/6/5
48814430,【科幻Fans 】速看《帮手》，宇航员意外坠入太空，手臂已冻成冰，该如何自救？你一定猜不到！,https://www.bilibili.com/video/av48814430,影视|影视杂谈|科幻,85480657,225,,f,2019/6/5
48815897,人类无休止地修建楼房，破坏了千年佛像，它一怒之下将整座城毁了,https://www.bilibili.com/video/av48815897,影视|影视杂谈|影评杂谈,85484891,201,,f,2019/6/5
48817756,监狱里出生一名男婴，凶恶的女囚们将他宠坏了，看的心酸,https://www.bilibili.com/video/av48817756,影视|影视杂谈|经典,85487202,202,,f,2019/6/5
48821684,【复仇者成员给你讲睡前小故事《疯狂泰坦——灭霸》】,https://www.bilibili.com/video/av48821684,影视|影视杂谈|经典,85495126,223,,f,2019/6/5
48829912,外星人入侵地球，谁也想不到，它们才是真正的“人类”,https://www.bilibili.com/video/av48829912,影视|影视杂谈|科幻,85507217,294,,f,2019/6/5
48875866,未来小孩一出生就被关监狱，学习各种方式变坏，直到变成恶魔出狱,https://www.bilibili.com/video/av48875866,影视|影视杂谈|电影,85569184,156,,f,2019/6/5
48898828,【古装少女混剪群像】流光记丨来看看我们漂亮妹妹叭丨鞠婧祎彭小苒陈钰琪李沁宋祖儿张慧雯孙珍妮陈瑶何花钟宝儿周漾玥丨唱：银临,https://www.bilibili.com/video/av48898828,影视|影视剪辑|古装,85632884,287,,f,2019/6/5
48906813,小伙捡了个人形树干回家，连妻子都不要了，选择和树干在一起生活,https://www.bilibili.com/video/av48906813,影视|影视杂谈|电影解说,85648947,206,,f,2019/6/5
48909293,大叔被困在小房间20年，每顿饭只能包饺子，却每天健身积极乐观！,https://www.bilibili.com/video/av48909293,影视|影视杂谈|电影,85652331,236,,f,2019/6/5
48911222,【牵丝戏/佟丽娅×郭珍霓】愿谁记得谁， 最好的年岁【赵飞燕×赵合德/母仪天下】,https://www.bilibili.com/video/av48911222,影视|影视剪辑|古装,85655262,215,,f,2019/6/5
48911304,初代蜘蛛侠有望回归漫威？荷兰弟：他来演我叔叔最合适了！,https://www.bilibili.com/video/av48911304,影视|影视杂谈|漫威,85655265,115,,f,2019/6/5
48913759,【全员暗恋朱一龙】LEMON （群像23对｜时至今日你仍是我的光｜20190416）,https://www.bilibili.com/video/av48913759,影视|影视剪辑|电视剧,86553607,257,,f,2019/6/5
48924937,小伙去澡堂洗澡，因为掉了一块肥皂，他体验到了前所未有的快感！,https://www.bilibili.com/video/av48924937,影视|影视杂谈|电影解说,85671609,147,,f,2019/6/5
48944810,妹子在电梯口变身大灰狼，吓唬老太太，结果只是为了上电梯？,https://www.bilibili.com/video/av48944810,影视|影视杂谈|吐槽,85713615,184,,f,2019/6/5
48946991,【朱一龙生贺】为你的过去，我们的将来，干杯,https://www.bilibili.com/video/av48946991,影视|影视剪辑|古装,85718451,288,,f,2019/6/5
48950303,科学家在手上划出一个伤口后，放出了一群纳米机器人，随后神奇的事情发生了,https://www.bilibili.com/video/av48950303,影视|影视杂谈|科幻,85725508,241,,f,2019/6/5
48951308,喜剧和恐怖片只差一个音乐！不信让这几个奇葩男人做个示范！,https://www.bilibili.com/video/av48951308,影视|影视杂谈|搞笑,85726479,268,,f,2019/6/5
48954532,这是一个追星病态的时代，就连明星体内的病毒也被无数人疯抢！,https://www.bilibili.com/video/av48954532,影视|影视杂谈|剪辑,85734457,215,,f,2019/6/5
48988066,【古装美人群像 | 美人如花隔云端】谁眸中倒映万水千山,https://www.bilibili.com/video/av48988066,影视|影视剪辑|古装,85792354,295,,f,2019/6/5
49042572,《复联4》首曝片段分析，惊奇队长或将率领众英雄与灭霸开战,https://www.bilibili.com/video/av49042572,影视|影视杂谈|漫威,85889721,285,,f,2019/6/5
49049064,女孩酷爱吃生鱼喝盐水，身体渐渐发生变异，肚子上竟然长出了鱼鳍,https://www.bilibili.com/video/av49049064,影视|影视杂谈|科幻,85898108,190,,f,2019/6/5
